@relation explaining_humans

@attribute iter integer
@attribute user string
@attribute tf string
@attribute score numeric
@attribute PFdist numeric
@attribute acr numeric
@attribute class {Pareto,Not-Pareto}
@attribute scaled_acr numeric

@data
6,A2DKQKFLS2Z412,griewank,-1.10049990146296,0,-0.580909900516455,Pareto,0
7,A2DKQKFLS2Z412,griewank,-0.119184799326906,1.08487127311724,-0.488564880278545,Not-Pareto,0.206864610897408
8,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.427001533453272,Pareto,0.344774351495681
9,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.383027714292363,Pareto,0.443281309065875
10,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.350047349921681,Pareto,0.517161527243521
11,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.32439595541115,Pareto,0.574623919159468
12,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.303874839802726,Pareto,0.620593832692225
13,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.287084836123106,Pareto,0.658205580128118
14,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.273093166390089,Pareto,0.689548702991362
15,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.261254061231383,Pareto,0.716069806952568
16,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.251106256809634,Pareto,0.738802181776459
17,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.242311492977453,Pareto,0.758503573290498
18,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.234616074624293,Pareto,0.775742290865282
19,A2DKQKFLS2Z412,griewank,-0.119184799326906,0,-0.2278259996068,Pareto,0.790952924019503
3,A2DKQKFLS2Z412,levy,-14.7805681919788,0.000548918060000418,-14.7805681919788,Not-Pareto,0
4,A2DKQKFLS2Z412,levy,-6.06938928751125,3.02128399235758,-10.424978739745,Not-Pareto,0.367717308828044
5,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-7.51245353496956,Pareto,0.613605022061582
6,A2DKQKFLS2Z412,levy,-1.68740312541862,3.37532835594543,-6.05619093258182,Not-Pareto,0.736548878678352
7,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-5.18243337114918,Pareto,0.810315192648413
8,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-4.59992833019409,Pareto,0.859492735295121
9,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-4.18385330094045,Pareto,0.894619551471341
10,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-3.87179702900022,Pareto,0.920964663603505
11,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-3.62908659526893,Pareto,0.941455306372967
12,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-3.4349182482839,Pareto,0.957847820588536
13,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-3.27605323711433,Pareto,0.971259877674002
14,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-3.14366572780635,Pareto,0.98243659191189
15,A2DKQKFLS2Z412,levy,-1.68740312541862,0,-3.03164552762268,Pareto,0.991893811651642
16,A2DKQKFLS2Z412,levy,-1.68740312541862,0.989975256998259,-2.93562821317953,Not-Pareto,1
17,A2DKQKFLS2Z412,levy,-5.1601462942185,0,-3.08392941858213,Pareto,0.987479784138372
18,A2DKQKFLS2Z412,levy,-5.1601462942185,0,-3.21369297330941,Pareto,0.976524595259447
19,A2DKQKFLS2Z412,levy,-5.1601462942185,0,-3.32819022748053,Pareto,0.966858252130984
3,A2DKQKFLS2Z412,rastr,-21.4266240780732,0,-21.4266240780732,Pareto,0.892410111985634
4,A2DKQKFLS2Z412,rastr,-19.4777584697003,0,-20.4521912738868,Pareto,1
5,A2DKQKFLS2Z412,rastr,-31.2855620788144,0,-24.0633148755293,Pareto,0.601285607137241
6,A2DKQKFLS2Z412,rastr,-30.4341763467954,0,-25.6560302433458,Pareto,0.425429388703372
7,A2DKQKFLS2Z412,rastr,-25.2447294226349,0,-25.5737700792036,Pareto,0.434511966599023
8,A2DKQKFLS2Z412,rastr,-25.6597787626707,1.49067464070228,-25.5881048597815,Not-Pareto,0.432929222842394
9,A2DKQKFLS2Z412,rastr,-35.5159711300814,0,-27.0063714698243,Pareto,0.276334386242633
10,A2DKQKFLS2Z412,rastr,-40.443272134898,1.03361842951573,-28.6859840529585,Not-Pareto,0.0908835999487509
11,A2DKQKFLS2Z412,rastr,-33.2655906842035,0,-29.194829234208,Pareto,0.0347005611265051
12,A2DKQKFLS2Z412,rastr,-32.3376306358442,1.28134673297606,-29.5091093743716,Not-Pareto,0
13,A2DKQKFLS2Z412,rastr,-20.6002466113291,5.64711358383152,-28.6992127595496,Not-Pareto,0.0894229809562578
14,A2DKQKFLS2Z412,rastr,-20.6002466113291,0,-28.0242989138645,Pareto,0.163942131753139
15,A2DKQKFLS2Z412,rastr,-24.1951525664506,0,-27.7297491948327,Pareto,0.1964642011551
16,A2DKQKFLS2Z412,rastr,-9.06114722641366,0,-26.3962776256599,Pareto,0.343696576934384
17,A2DKQKFLS2Z412,rastr,-24.6267670496669,0,-26.278310253927,Pareto,0.356721688834927
18,A2DKQKFLS2Z412,rastr,-39.0388035903668,0,-27.0758410874545,Pareto,0.268664048843152
19,A2DKQKFLS2Z412,rastr,-31.314277755979,0,-27.3251608914854,Pareto,0.241135942564096
3,A2DKQKFLS2Z412,schwef,-835.113639700283,0,-835.113639700283,Pareto,0
4,A2DKQKFLS2Z412,schwef,-731.46635977221,0,-783.289999736247,Pareto,0.470832334346892
5,A2DKQKFLS2Z412,schwef,-654.61720777778,0,-740.399069083424,Pareto,0.860508494022149
6,A2DKQKFLS2Z412,schwef,-678.984785853578,0,-725.045498275963,Pareto,1
7,A2DKQKFLS2Z412,schwef,-766.012753102269,0,-733.238949241224,Pareto,0.925560195173325
8,A2DKQKFLS2Z412,schwef,-930.289079989,0,-766.080637699187,Pareto,0.627184225224349
9,A2DKQKFLS2Z412,schwef,-755.200277783602,0,-764.526300568389,Pareto,0.641305814911285
10,A2DKQKFLS2Z412,schwef,-818.867315655381,0,-771.318927454263,Pareto,0.579592890553927
11,A2DKQKFLS2Z412,schwef,-810.764843788018,0,-775.701807046902,Pareto,0.539773197626223
12,A2DKQKFLS2Z412,schwef,-794.495146468245,0,-777.581140989037,Pareto,0.52269892056644
13,A2DKQKFLS2Z412,schwef,-832.685908981946,0,-782.590665352028,Pareto,0.477185983778675
14,A2DKQKFLS2Z412,schwef,-869.401692500065,0,-789.824917614365,Pareto,0.411460768755303
15,A2DKQKFLS2Z412,schwef,-857.905596849051,4.57990156760991,-795.06189294011,Not-Pareto,0.363881376044781
16,A2DKQKFLS2Z412,schwef,-838.516896099774,0,-798.165821737229,Pareto,0.335681310549416
17,A2DKQKFLS2Z412,schwef,-761.804513564966,0,-795.741734525745,Pareto,0.357704824166668
18,A2DKQKFLS2Z412,schwef,-732.111537694955,1.77838432737349,-791.76484722382,Not-Pareto,0.393835963027215
19,A2DKQKFLS2Z412,schwef,-717.528975947488,0,-787.398031266389,Pareto,0.433509713314293
4,A2DKQKFLS2Z412,stybtang,47.1113659034631,0,47.1113659034631,Pareto,0.99214188054004
5,A2DKQKFLS2Z412,stybtang,47.4218133003503,0,47.2148483690922,Pareto,1
6,A2DKQKFLS2Z412,stybtang,42.6107420394421,0,46.0638217866797,Pareto,0.912594811776059
7,A2DKQKFLS2Z412,stybtang,39.5290351831268,0,44.7568644659691,Pareto,0.813348754071699
8,A2DKQKFLS2Z412,stybtang,34.02083281836,0,42.9675258580342,Pareto,0.677472241563095
9,A2DKQKFLS2Z412,stybtang,31.9178888732947,2.57776535570627,41.3890062887857,Not-Pareto,0.557604636267519
10,A2DKQKFLS2Z412,stybtang,26.7302251320115,7.4848462492339,39.556658644189,Not-Pareto,0.418462158400506
11,A2DKQKFLS2Z412,stybtang,26.7302251320115,0,38.1314993650581,Pareto,0.310240231170608
12,A2DKQKFLS2Z412,stybtang,26.031283311378,6.28127187277254,36.9214777596901,Not-Pareto,0.21835515415479
13,A2DKQKFLS2Z412,stybtang,25.8020567656605,6.28174900638422,35.9106213056874,Not-Pareto,0.141594026323751
14,A2DKQKFLS2Z412,stybtang,25.5740592190689,5.0513693201388,35.0492411318025,Not-Pareto,0.0761836375619416
15,A2DKQKFLS2Z412,stybtang,26.2754317018412,0,34.3743327141132,Pareto,0.0249333031357665
16,A2DKQKFLS2Z412,stybtang,29.777528635124,5.12134812344997,34.045989565614,Not-Pareto,0
17,A2DKQKFLS2Z412,stybtang,43.9190090608389,6.09331124521828,34.7041908652956,Not-Pareto,0.0499816506125662
18,A2DKQKFLS2Z412,stybtang,44.0411738115057,5.40377022773561,35.2877522994338,Not-Pareto,0.0942953943352944
19,A2DKQKFLS2Z412,stybtang,44.3767353723498,2.93082655361817,35.8223983625465,Not-Pareto,0.134894665015568
3,A2F0HF2LEH2DPH,ackley,-18.9675644088161,0,-18.9675644088161,Pareto,0.587268921664542
4,A2F0HF2LEH2DPH,ackley,-21.2149646934333,0,-20.0912645511247,Pareto,0.0892897677793433
5,A2F0HF2LEH2DPH,ackley,-13.9261557735944,0,-18.0362282919479,Pareto,1
6,A2F0HF2LEH2DPH,ackley,-20.3254254504484,0,-18.608527581573,Pareto,0.746379745551061
7,A2F0HF2LEH2DPH,ackley,-21.7596332287427,0,-19.238748711007,Pareto,0.467090838324159
8,A2F0HF2LEH2DPH,ackley,-20.8769704166078,0,-19.5117856619405,Pareto,0.346091734839215
9,A2F0HF2LEH2DPH,ackley,-21.7974807533772,0,-19.8383135321457,Pareto,0.201387586105477
10,A2F0HF2LEH2DPH,ackley,-20.7508023210168,0,-19.9523746307546,Pareto,0.150840249464781
11,A2F0HF2LEH2DPH,ackley,-21.8879572503853,0,-20.1674393662691,Pareto,0.0555321232221014
12,A2F0HF2LEH2DPH,ackley,-20.1412566573162,0,-20.1648210953738,Pareto,0.0566924366153169
13,A2F0HF2LEH2DPH,ackley,-21.5720251611459,0,-20.2927487377167,Pareto,0
14,A2F0HF2LEH2DPH,ackley,-16.386907708718,0,-19.9672619853002,Pareto,0.144242766790295
15,A2F0HF2LEH2DPH,ackley,-15.107919447465,6.85959545165818e-07,-19.5934664054667,Pareto,0.309894082086098
16,A2F0HF2LEH2DPH,ackley,-17.3950079440665,0.000584036052391357,-19.4364336582238,Not-Pareto,0.379484742138536
17,A2F0HF2LEH2DPH,ackley,-13.9957582353588,0,-19.0737219633662,Pareto,0.540224121007356
18,A2F0HF2LEH2DPH,ackley,-19.2736612943149,0,-19.0862181715505,Pareto,0.534686299177411
19,A2F0HF2LEH2DPH,ackley,-19.9045194609968,0,-19.1343535415179,Pareto,0.513354620105904
3,A2F0HF2LEH2DPH,beale,-3.45351169706212,0.937204733888098,-3.45351169706212,Not-Pareto,0.99973690215532
4,A2F0HF2LEH2DPH,beale,-3.00228711355406,0.795174543980716,-3.22789940530809,Not-Pareto,0.999785660960716
5,A2F0HF2LEH2DPH,beale,-0.284286209593047,1.66679564914713,-2.24669500673641,Not-Pareto,0.999997716580344
6,A2F0HF2LEH2DPH,beale,-4.86877007045207,2.02209237890374,-2.90221377266532,Not-Pareto,0.999856047384518
7,A2F0HF2LEH2DPH,beale,-1.28488118157891,2.62727985636941,-2.57874725444804,Not-Pareto,0.999925954218455
8,A2F0HF2LEH2DPH,beale,-2.3532699169266,3.11723229169884,-2.54116769819447,Not-Pareto,0.999934075825022
9,A2F0HF2LEH2DPH,beale,-0.405899441594813,2.78374850781477,-2.23612937582309,Not-Pareto,1
10,A2F0HF2LEH2DPH,beale,-14.2570187243698,3.16438299003856,-3.73874054439143,Not-Pareto,0.999675259158159
11,A2F0HF2LEH2DPH,beale,-5.05711906903611,2.14987236043294,-3.88522704712973,Not-Pareto,0.999643600834826
12,A2F0HF2LEH2DPH,beale,-10.4644531659613,2.6012399667846,-4.54314965901288,Not-Pareto,0.999501412125386
13,A2F0HF2LEH2DPH,beale,-15.6911198010508,2.59212072483371,-5.55660149010724,Not-Pareto,0.999282387265409
14,A2F0HF2LEH2DPH,beale,-12.5854591151207,2.67609544395823,-6.14233962552503,Not-Pareto,0.999155798897657
15,A2F0HF2LEH2DPH,beale,-15.8447794575181,2.40680971935415,-6.88868115106296,Not-Pareto,0.998994501297603
16,A2F0HF2LEH2DPH,beale,-3.83697171109888,1.45334002727554,-6.67070190535124,Not-Pareto,0.999041610466787
17,A2F0HF2LEH2DPH,beale,-2.39341965766619,2.51020624545111,-6.38554975550557,Not-Pareto,0.999103236888266
18,A2F0HF2LEH2DPH,beale,-0.310623056446858,1.02847165095454e-06,-6.0058668368144,Pareto,0.999185293080332
19,A2F0HF2LEH2DPH,beale,-78602.7679179337,10270.5484810098,-4629.34481101898,Not-Pareto,0
3,A2F0HF2LEH2DPH,branin,-95.7454658329314,3.12443223417479e-06,-95.7454658329314,Pareto,0
4,A2F0HF2LEH2DPH,branin,-18.3962861456451,0.871073277808457,-57.0708759892883,Not-Pareto,0.605293495333663
5,A2F0HF2LEH2DPH,branin,-59.0231077769247,0.000173802988080385,-57.7216199185004,Not-Pareto,0.595108744336369
6,A2F0HF2LEH2DPH,branin,-5.20382272402589,0.000428694587036205,-44.5921706198818,Not-Pareto,0.800596903096331
7,A2F0HF2LEH2DPH,branin,-9.12873064795545,0,-37.4994826254965,Pareto,0.911604102520793
8,A2F0HF2LEH2DPH,branin,-20.9359243886321,4.13259172414209,-34.7388895860191,Not-Pareto,0.95480996499573
9,A2F0HF2LEH2DPH,branin,-39.7681292957002,0,-35.4573524016878,Pareto,0.943565350102035
10,A2F0HF2LEH2DPH,branin,-38.5498759525566,0,-35.8439178455464,Pareto,0.937515239431583
11,A2F0HF2LEH2DPH,branin,-155.947567626466,8.55375338246473,-49.1887678212042,Not-Pareto,0.728655858656614
12,A2F0HF2LEH2DPH,branin,-30.5792342157771,16.4813940585947,-47.3278144606615,Not-Pareto,0.757781518910797
13,A2F0HF2LEH2DPH,branin,-29.2185031160969,24.1547048001521,-45.6815134293374,Not-Pareto,0.783547669493137
14,A2F0HF2LEH2DPH,branin,-10.8914260751395,26.7023008317832,-42.7823394831542,Not-Pareto,0.828922452743849
15,A2F0HF2LEH2DPH,branin,-12.6102534100898,16.2784599835983,-40.4614097852262,Not-Pareto,0.86524717279808
16,A2F0HF2LEH2DPH,branin,-5.33354695357934,18.4656612867983,-37.9522767258229,Not-Pareto,0.904517451446766
17,A2F0HF2LEH2DPH,branin,-6.05630797256243,23.8260866134569,-35.8258788089388,Not-Pareto,0.937797567222642
18,A2F0HF2LEH2DPH,branin,-2.38691025589362,26.4988333411052,-33.7359432743735,Not-Pareto,0.970507012619566
19,A2F0HF2LEH2DPH,branin,-1.70074649310684,9.05853428636285,-31.851519934299,Not-Pareto,1
3,A2F0HF2LEH2DPH,bukin6,-136.993171871617,0,-136.993171871617,Pareto,0
4,A2F0HF2LEH2DPH,bukin6,-69.1787154000316,2.69272959487599e-09,-103.085943635824,Pareto,0.633683443596244
5,A2F0HF2LEH2DPH,bukin6,-132.368705205423,0,-112.846864159024,Pareto,0.451264117345298
6,A2F0HF2LEH2DPH,bukin6,-123.110997774626,0,-115.412897562924,Pareto,0.403308180857095
7,A2F0HF2LEH2DPH,bukin6,-88.3672372410435,0,-110.003765498548,Pareto,0.504398054956637
8,A2F0HF2LEH2DPH,bukin6,-158.457900736233,0,-118.079454704829,Pareto,0.353473582155082
9,A2F0HF2LEH2DPH,bukin6,-40.7529846782029,14.2422450504491,-107.032816129597,Not-Pareto,0.559921361485124
10,A2F0HF2LEH2DPH,bukin6,-46.0180022866255,12.8432545788164,-99.4059643992253,Not-Pareto,0.702457626457617
11,A2F0HF2LEH2DPH,bukin6,-49.7304212568495,18.7036764367797,-93.886459605628,Not-Pareto,0.805610228027703
12,A2F0HF2LEH2DPH,bukin6,-71.6373462115488,20.9281205537701,-91.6615482662201,Not-Pareto,0.847191022230281
13,A2F0HF2LEH2DPH,bukin6,-115.255876658341,21.1765914611555,-93.8064872109584,Not-Pareto,0.807104811486265
14,A2F0HF2LEH2DPH,bukin6,-116.59263348783,24.2840718108428,-95.705332734031,Not-Pareto,0.771617777230608
15,A2F0HF2LEH2DPH,bukin6,-64.9075888855189,21.0319091193233,-93.3362755149147,Not-Pareto,0.815892476602863
16,A2F0HF2LEH2DPH,bukin6,-26.8790261977042,21.1948628034008,-88.5893291351139,Not-Pareto,0.904606933225523
17,A2F0HF2LEH2DPH,bukin6,-63.6957161980173,20.8956373976568,-86.9297549393075,Not-Pareto,0.935622287355589
18,A2F0HF2LEH2DPH,bukin6,-31.8140389018053,0.163218400803543,-83.4850226869636,Not-Pareto,1
19,A2F0HF2LEH2DPH,bukin6,-105.930604999785,7.54967219502564,-84.805351058306,Not-Pareto,0.975324723589559
3,A2F0HF2LEH2DPH,goldpr,1.92097808091818,0,1.92097808091818,Pareto,1
4,A2F0HF2LEH2DPH,goldpr,0.609251827558755,0,1.26511495423847,Pareto,0.876768765323203
5,A2F0HF2LEH2DPH,goldpr,-5.1619699541252,0.151032547559612,-0.877246681882755,Not-Pareto,0.47423680582741
6,A2F0HF2LEH2DPH,goldpr,-4.60707130196559,1.85496853595312,-1.80970283690346,Not-Pareto,0.299036038181121
7,A2F0HF2LEH2DPH,goldpr,-5.4573255513839,1.59568059450102,-2.53922737979955,Not-Pareto,0.161964435142194
8,A2F0HF2LEH2DPH,goldpr,-5.82880848751555,1.38893772466047,-3.08749089775222,Not-Pareto,0.0589502733496443
9,A2F0HF2LEH2DPH,goldpr,-4.75462594076727,0.135112945347136,-3.32565304675437,Not-Pareto,0.0142015834463212
10,A2F0HF2LEH2DPH,goldpr,-2.85221427378907,0.538502258481419,-3.26647320013371,Not-Pareto,0.0253209851482698
11,A2F0HF2LEH2DPH,goldpr,-4.4793467447476,1.09164138271153,-3.40123692731303,Not-Pareto,0
12,A2F0HF2LEH2DPH,goldpr,1.6058895298786,0.516851412223309,-2.90052428159386,Not-Pareto,0.0940797478013896
13,A2F0HF2LEH2DPH,goldpr,-2.10414257198953,0.665644837770611,-2.82812594435711,Not-Pareto,0.107682794112895
14,A2F0HF2LEH2DPH,goldpr,-3.97447997870476,1.22354074476516,-2.92365544721941,Not-Pareto,0.0897335938805554
15,A2F0HF2LEH2DPH,goldpr,-1.05480855401706,1.00064268125496,-2.77989799389615,Not-Pareto,0.116744425479979
16,A2F0HF2LEH2DPH,goldpr,-2.71257319261643,0.816755105524095,-2.77508907951903,Not-Pareto,0.117647980554264
17,A2F0HF2LEH2DPH,goldpr,-5.76445767537436,0.876479104440955,-2.97438031924272,Not-Pareto,0.0802028116883933
18,A2F0HF2LEH2DPH,goldpr,-2.50035562659825,0.856184282802893,-2.94475377595244,Not-Pareto,0.0857693931294775
19,A2F0HF2LEH2DPH,goldpr,-1.76661125859573,0.970412908639181,-2.87545127493146,Not-Pareto,0.0987907575264064
3,A2F0HF2LEH2DPH,griewank,-1.0475899944898,0,-1.0475899944898,Pareto,0
4,A2F0HF2LEH2DPH,griewank,-0.617072372762457,0,-0.832331183626128,Pareto,0.463824762785584
5,A2F0HF2LEH2DPH,griewank,-0.344439522622997,0,-0.669700629958418,Pareto,0.814249805430583
6,A2F0HF2LEH2DPH,griewank,-0.810878290539311,0,-0.704995045103641,Pareto,0.738199846468593
7,A2F0HF2LEH2DPH,griewank,-1.21835712932306,0,-0.807667461947525,Pareto,0.516968440440818
8,A2F0HF2LEH2DPH,griewank,-1.06915079350761,0,-0.851248017207539,Pareto,0.423064081197925
9,A2F0HF2LEH2DPH,griewank,-2.00462381530267,0,-1.01601598836399,Pareto,0.0680334795251237
10,A2F0HF2LEH2DPH,griewank,-0.562989813610915,0,-0.959387716519852,Pareto,0.190052153927714
11,A2F0HF2LEH2DPH,griewank,-0.14106488617265,0,-0.868462957592385,Pareto,0.38597052108611
12,A2F0HF2LEH2DPH,griewank,-0.0452626749035198,0.533936594252736,-0.786142929323499,Not-Pareto,0.563348011146206
13,A2F0HF2LEH2DPH,griewank,-0.440798364838008,0,-0.754747968915727,Pareto,0.630995695370476
14,A2F0HF2LEH2DPH,griewank,-0.345639789919082,0.968860512569461,-0.720655620666007,Not-Pareto,0.704455523919584
15,A2F0HF2LEH2DPH,griewank,-0.0724393434534121,0.992124075955284,-0.670792830111192,Not-Pareto,0.811896408258397
16,A2F0HF2LEH2DPH,griewank,-0.102893811443335,1.01284504313598,-0.630228614492059,Not-Pareto,0.899301367951514
17,A2F0HF2LEH2DPH,griewank,-0.220549280637891,0.0493217219246092,-0.602916658901781,Not-Pareto,0.958151276450237
18,A2F0HF2LEH2DPH,griewank,-0.866025533255953,1.0080124297558,-0.619360963548917,Not-Pareto,0.922718228801553
19,A2F0HF2LEH2DPH,griewank,-0.0096373791826187,0.991363399592388,-0.5834948703509,Not-Pareto,1
3,A2F0HF2LEH2DPH,levy,-40.0282159528472,0,-40.0282159528472,Pareto,0
4,A2F0HF2LEH2DPH,levy,-1.23081272874984,0.509872935550994,-20.6295143407985,Not-Pareto,0.52551822089675
5,A2F0HF2LEH2DPH,levy,-2.31332887942517,0.780671370750614,-14.5241191870074,Not-Pareto,0.690915702813743
6,A2F0HF2LEH2DPH,levy,-0.726978977967262,1.30272372672447,-11.0748341347474,Not-Pareto,0.784358149647586
7,A2F0HF2LEH2DPH,levy,-0.286104056212031,1.13121020003126,-8.9170881190403,Not-Pareto,0.842812311683726
8,A2F0HF2LEH2DPH,levy,-0.195232310519027,1.12035109214726,-7.46344548428675,Not-Pareto,0.882192044745906
9,A2F0HF2LEH2DPH,levy,-0.425720655850843,0.963162593457899,-6.45805622308163,Not-Pareto,0.909428423057383
10,A2F0HF2LEH2DPH,levy,-0.785171694018161,1.22356185836068,-5.74894565694869,Not-Pareto,0.928638498586449
11,A2F0HF2LEH2DPH,levy,-1.17574654174324,1.20272119816747,-5.24081242192586,Not-Pareto,0.942404021608972
12,A2F0HF2LEH2DPH,levy,-0.626689309129854,1.50801239922398,-4.77940011064626,Not-Pareto,0.95490385699862
13,A2F0HF2LEH2DPH,levy,-2.16142171858465,3.40518897714552,-4.5414020750043,Not-Pareto,0.961351314502157
14,A2F0HF2LEH2DPH,levy,-2.15349902919405,1.67069447077284,-4.34241015452011,Not-Pareto,0.966742081478063
15,A2F0HF2LEH2DPH,levy,-0.105330190888435,2.32876464827437,-4.01648092654844,Not-Pareto,0.97557162849865
16,A2F0HF2LEH2DPH,levy,-0.340194086018183,2.53799831677972,-3.75388900936771,Not-Pareto,0.982685343627552
17,A2F0HF2LEH2DPH,levy,-0.0115184739661312,1.12253049717602,-3.50439764034094,Not-Pareto,0.989444159913411
18,A2F0HF2LEH2DPH,levy,-0.0512240298997901,2.0225317710844,-3.28857428968837,Not-Pareto,0.995290896748235
19,A2F0HF2LEH2DPH,levy,-0.333475401485204,2.12646878267585,-3.11474494332348,Not-Pareto,1
3,A2F0HF2LEH2DPH,rastr,-31.8187372989987,0,-31.8187372989987,Pareto,0.73883169761627
4,A2F0HF2LEH2DPH,rastr,-34.8834512863229,0.0247250019369808,-33.3510942926608,Not-Pareto,0.572086901750367
5,A2F0HF2LEH2DPH,rastr,-22.3081557066846,0,-29.6701147640021,Pareto,0.97263597917254
6,A2F0HF2LEH2DPH,rastr,-39.5033102207224,0.0105639442676342,-32.1284136281822,Not-Pareto,0.705133991071536
7,A2F0HF2LEH2DPH,rastr,-59.4561426529276,0.525807014840416,-37.5939594331312,Not-Pareto,0.11039573927292
8,A2F0HF2LEH2DPH,rastr,-43.6810705396656,5.34134370848893,-38.608477950887,Not-Pareto,0
9,A2F0HF2LEH2DPH,rastr,-21.0288676220601,5.27840626132159,-36.0971050467688,Not-Pareto,0.273277287193742
10,A2F0HF2LEH2DPH,rastr,-18.929485389276,6.29379498795342,-33.9511525895822,Not-Pareto,0.506791021846633
11,A2F0HF2LEH2DPH,rastr,-8.68259054471216,1.48102307072843,-31.1435345845967,Not-Pareto,0.812304484471247
12,A2F0HF2LEH2DPH,rastr,-41.7252477721882,3.69272099959145,-32.2017059033558,Not-Pareto,0.697158626640839
13,A2F0HF2LEH2DPH,rastr,-17.7582704917637,4.92581494619843,-30.8886663204838,Not-Pareto,0.840038202428596
14,A2F0HF2LEH2DPH,rastr,-17.7582704917637,3.08073468232144,-29.7944666680905,Not-Pareto,0.95910451558506
15,A2F0HF2LEH2DPH,rastr,-24.9087713997549,3.19636560598044,-29.4186439551416,Not-Pareto,1
16,A2F0HF2LEH2DPH,rastr,-46.7766111938809,3.78532295282884,-30.6584987579087,Not-Pareto,0.865084091470955
17,A2F0HF2LEH2DPH,rastr,-29.732348005914,0.908906696992367,-30.5967553744424,Not-Pareto,0.871802752928267
18,A2F0HF2LEH2DPH,rastr,-25.3701903679346,4.18540107021078,-30.2700950615356,Not-Pareto,0.907348586841912
19,A2F0HF2LEH2DPH,rastr,-21.6891481708276,4.32423354511463,-29.7653334797293,Not-Pareto,0.962274669515445
3,A2F0HF2LEH2DPH,schwef,-1111.79353701532,0,-1111.79353701532,Pareto,0.220215791094768
4,A2F0HF2LEH2DPH,schwef,-1455.33852760206,0,-1283.56603230869,Pareto,0
5,A2F0HF2LEH2DPH,schwef,-781.706641017213,0,-1116.27956854486,Pareto,0.214464608517677
6,A2F0HF2LEH2DPH,schwef,-645.618016472109,0,-998.614180526675,Pareto,0.365314000689827
7,A2F0HF2LEH2DPH,schwef,-77.3052869672634,0,-814.352401814793,Pareto,0.601541304125481
8,A2F0HF2LEH2DPH,schwef,-805.434487259609,0,-812.866082722262,Pareto,0.603446795072805
9,A2F0HF2LEH2DPH,schwef,-233.862977382335,0,-730.151353387987,Pareto,0.709488740405366
10,A2F0HF2LEH2DPH,schwef,-19.6847694396695,0,-641.343030394447,Pareto,0.823342795272652
11,A2F0HF2LEH2DPH,schwef,-284.116509789186,0,-601.65119477164,Pareto,0.8742285262318
12,A2F0HF2LEH2DPH,schwef,-157.316293022472,0,-557.217704596724,Pareto,0.931193153620249
